05105,"Chicken, broilers or fryers, wing, meat only, raw","Kurczak, skrzydło","wing, bone and skin removed",36423,"skrzydło, bez kości i skóry"
05111,"Canada Goose, breast meat, skinless, raw","Gęś, dzika, pierś",gram,36424,gram
05111,"Canada Goose, breast meat, skinless, raw","Gęś, dzika, pierś",oz,36425,uncja (28 gram)
05111,"Canada Goose, breast meat, skinless, raw","Gęś, dzika, pierś",breast,36426,sztuka
05111,"Canada Goose, breast meat, skinless, raw","Gęś, dzika, pierś",bird,36427,pierś podwójna
05139,"Duck, domesticated, meat and skin, raw","Kaczka, mięso i skóra",gram,36428,gram
05139,"Duck, domesticated, meat and skin, raw","Kaczka, mięso i skóra",oz,36429,uncja (28 gram)
05139,"Duck, domesticated, meat and skin, raw","Kaczka, mięso i skóra",unit (yield from 1 lb ready-to-cook duck),36430,450 gram
05139,"Duck, domesticated, meat and skin, raw","Kaczka, mięso i skóra",duck,36431,sztuka
05141,"Duck, domesticated, meat only, raw","Kaczka, tylko mięso",gram,36432,gram
05141,"Duck, domesticated, meat only, raw","Kaczka, tylko mięso",unit (yield from 1 lb ready-to-cook duck),36433,450 gram
05141,"Duck, domesticated, meat only, raw","Kaczka, tylko mięso",duck,36434,sztuka
05143,"Duck, domesticated, liver, raw","Kaczka, wątroba",gram,36435,gram
05143,"Duck, domesticated, liver, raw","Kaczka, wątroba",liver,36436,sztuka
05143,"Duck, domesticated, liver, raw","Kaczka, wątroba",unit (yield from 1 lb ready-to-cook duck),36437,450 gram
05144,"Duck, wild, meat and skin, raw","Kaczka, dzika, mięso i skóra",gram,36438,gram
05144,"Duck, wild, meat and skin, raw","Kaczka, dzika, mięso i skóra",oz,36439,uncja (28 gram)
05144,"Duck, wild, meat and skin, raw","Kaczka, dzika, mięso i skóra",unit (yield from 1 lb ready-to-cook duck),36440,450 gram
05144,"Duck, wild, meat and skin, raw","Kaczka, dzika, mięso i skóra",duck,36441,sztuka
05145,"Duck, wild, breast, meat only, raw","Kaczka, dzika, pierś",gram,36442,gram
05145,"Duck, wild, breast, meat only, raw","Kaczka, dzika, pierś",unit (yield from 1 lb ready-to-cook duck),36443,450 gram
05145,"Duck, wild, breast, meat only, raw","Kaczka, dzika, pierś","breast, bone and skin removed",36444,"pierś, bez kości i skóry"
05146,"Goose, domesticated, meat and skin, raw","Gęś, cała",gram,36445,gram
05146,"Goose, domesticated, meat and skin, raw","Gęś, cała",oz,36446,uncja (28 gram)
05146,"Goose, domesticated, meat and skin, raw","Gęś, cała",unit (yield from 1 lb ready-to-cook goose),36447,450 gram
05146,"Goose, domesticated, meat and skin, raw","Gęś, cała",goose,36448,sztuka
05148,"Goose, domesticated, meat only, raw","Gęś, tylko mięso",gram,36449,gram
05148,"Goose, domesticated, meat only, raw","Gęś, tylko mięso",oz,36450,uncja (28 gram)
05148,"Goose, domesticated, meat only, raw","Gęś, tylko mięso",unit (yield from 1 lb ready-to-cook goose),36451,450 gram
05148,"Goose, domesticated, meat only, raw","Gęś, tylko mięso",goose,36452,sztuka
05150,"Goose, liver, raw","Gęś, wątroba",gram,36453,gram
05150,"Goose, liver, raw","Gęś, wątroba",liver,36454,sztuka
05150,"Goose, liver, raw","Gęś, wątroba",unit (yield from 1 lb ready-to-cook goose),36455,450 gram
05153,"Pheasant, raw, meat and skin","Bażant, cały",gram,36456,gram
05153,"Pheasant, raw, meat and skin","Bażant, cały",oz,36457,uncja (28 gram)
05153,"Pheasant, raw, meat and skin","Bażant, cały",unit (yield from 1 lb ready-to-eat pheasant),36458,450 gram
05153,"Pheasant, raw, meat and skin","Bażant, cały",pheasant,36459,sztuka
05154,"Pheasant, raw, meat only","Bażant, tylko mięso",gram,36460,gram
05154,"Pheasant, raw, meat only","Bażant, tylko mięso",oz,36461,uncja (28 gram)
05154,"Pheasant, raw, meat only","Bażant, tylko mięso",unit (yield from 1 lb ready-to-eat pheasant),36462,450 gram
05154,"Pheasant, raw, meat only","Bażant, tylko mięso",pheasant,36463,sztuka
05155,"Pheasant, breast, meat only, raw","Bażant, pierś",gram,36464,gram
05155,"Pheasant, breast, meat only, raw","Bażant, pierś",oz,36465,uncja (28 gram)
05155,"Pheasant, breast, meat only, raw","Bażant, pierś",unit (yield from 1 lb ready-to-eat pheasant),36466,450 gram
05155,"Pheasant, breast, meat only, raw","Bażant, pierś","breast, bone and skin removed",36467,"pierś, bez kości i skóry"
05156,"Pheasant, leg, meat only, raw","Bażant, udziec",gram,36468,gram
05156,"Pheasant, leg, meat only, raw","Bażant, udziec",unit (yield from 1 lb ready-to-eat pheasant),36469,450 gram
05156,"Pheasant, leg, meat only, raw","Bażant, udziec","leg, bone and skin removed",36470,bez kości i skóry
05157,"Quail, meat and skin, raw","Przepiórka, cała",gram,36471,gram
05157,"Quail, meat and skin, raw","Przepiórka, cała",quail,36472,sztuka
05157,"Quail, meat and skin, raw","Przepiórka, cała",unit (yield from 1 lb ready-to cook quail),36473,450 gram
05158,"Quail, meat only, raw","Przepiórka, tylko mięso",gram,36474,gram
05158,"Quail, meat only, raw","Przepiórka, tylko mięso",quail,36475,sztuka
05158,"Quail, meat only, raw","Przepiórka, tylko mięso",unit (yield from 1 lb ready-to cook quail),36476,450 gram
05159,"Quail, breast, meat only, raw","Przepiórka, pierś",gram,36477,gram
05159,"Quail, breast, meat only, raw","Przepiórka, pierś",oz,36478,uncja (28 gram)
05159,"Quail, breast, meat only, raw","Przepiórka, pierś",unit (yield from 1 lb ready-to cook quail),36479,450 gram
05159,"Quail, breast, meat only, raw","Przepiórka, pierś",breast,36480,sztuka
05167,"Turkey, whole, meat only, raw","Indyk, cały",gram,36481,gram
05167,"Turkey, whole, meat only, raw","Indyk, cały",oz,36482,uncja (28 gram)
05167,"Turkey, whole, meat only, raw","Indyk, cały",bird,36483,sztuka
05171,"Turkey, whole, giblets, raw","Indyk, podroby",gram,36484,gram
05171,"Turkey, whole, giblets, raw","Indyk, podroby",oz,36485,uncja (28 gram)
05171,"Turkey, whole, giblets, raw","Indyk, podroby",giblets,36486,sztuka
05173,"Turkey, gizzard, all classes, raw","Indyk, żołądek",gram,36487,gram
05173,"Turkey, gizzard, all classes, raw","Indyk, żołądek",raw gizzard,36488,sztuka
05175,"Turkey, heart, all classes, raw","Indyk, serce",gram,36489,gram
05175,"Turkey, heart, all classes, raw","Indyk, serce",piece,36490,sztuka
05177,"Turkey, liver, all classes, raw","Indyk, wątroba",gram,36491,gram
05177,"Turkey, liver, all classes, raw","Indyk, wątroba",raw liver,36492,sztuka
05179,"Turkey from whole, neck, meat only, raw","Indyk, szyja",gram,36493,gram
05179,"Turkey from whole, neck, meat only, raw","Indyk, szyja",oz,36494,uncja (28 gram)
05179,"Turkey from whole, neck, meat only, raw","Indyk, szyja",lb,36495,funt (450 gram)
05185,"Turkey from whole, light meat, raw","Indyk, jasne mięso",gram,36496,gram
05185,"Turkey from whole, light meat, raw","Indyk, jasne mięso",serving,36497,porcja
05187,"Turkey from whole, dark meat, meat only, raw","Indyk, ciemne mięso",gram,36498,gram
05187,"Turkey from whole, dark meat, meat only, raw","Indyk, ciemne mięso",serving,36499,porcja
05191,"Turkey, all classes, breast, meat and skin, raw","Indyk, pierś, cała",gram,36500,gram
05191,"Turkey, all classes, breast, meat and skin, raw","Indyk, pierś, cała",unit (yield from 1 lb ready-to-cook turkey),36501,450 gram
05191,"Turkey, all classes, breast, meat and skin, raw","Indyk, pierś, cała","breast, bone removed",36502,"pierś, bez kości"
05193,"Turkey, all classes, leg, meat and skin, raw","Indyk, udziec",gram,36503,gram
05193,"Turkey, all classes, leg, meat and skin, raw","Indyk, udziec",unit (yield from 1 lb ready-to-cook turkey),36504,450 gram
05193,"Turkey, all classes, leg, meat and skin, raw","Indyk, udziec","leg, bone removed",36505,"udziec, bez kości"
05195,"Turkey, all classes, wing, meat and skin, raw","Indyk, skrzydło, całe",gram,36506,gram
05195,"Turkey, all classes, wing, meat and skin, raw","Indyk, skrzydło, całe",unit (yield from 1 lb ready-to-cook turkey),36507,450 gram
05195,"Turkey, all classes, wing, meat and skin, raw","Indyk, skrzydło, całe","wing, bone removed",36508,"skrzydło, bez kości"
05219,"Turkey, breast, from whole bird, meat only, raw","Indyk, pierś, tylko mięso",gram,36512,gram
05219,"Turkey, breast, from whole bird, meat only, raw","Indyk, pierś, tylko mięso",oz,36513,uncja (28 gram)
05219,"Turkey, breast, from whole bird, meat only, raw","Indyk, pierś, tylko mięso",breast,36514,pierś
05227,"Turkey, wing, from whole bird, meat only, raw","Indyk, skrzydło, tylko mięso",gram,36515,gram
05227,"Turkey, wing, from whole bird, meat only, raw","Indyk, skrzydło, tylko mięso",oz,36516,uncja (28 gram)
05227,"Turkey, wing, from whole bird, meat only, raw","Indyk, skrzydło, tylko mięso",wing,36517,sztuka
05302,"Poultry, mechanically deboned, from backs and necks without skin, raw","Drób, oddzielany mechanicznie z dorosłych kur, bez skór",gram,36518,gram
05302,"Poultry, mechanically deboned, from backs and necks without skin, raw","Drób, oddzielany mechanicznie z dorosłych kur, bez skór",lb,36519,funt (450 gram)
05303,"Poultry, mechanically deboned, from mature hens, raw","Drób, oddzielany mechanicznie z dorosłych kur",gram,36520,gram
05303,"Poultry, mechanically deboned, from mature hens, raw","Drób, oddzielany mechanicznie z dorosłych kur",lb,36521,funt (450 gram)
05305,"Ground turkey, raw","Indyk, mielony",gram,36522,gram
05305,"Ground turkey, raw","Indyk, mielony",lb,36523,funt (450 gram)
05305,"Ground turkey, raw","Indyk, mielony","patty, 4 oz",36524,paczka (115 gram)
05332,"Chicken, ground, raw","Kurczak, mięso mielone",gram,36532,gram
05332,"Chicken, ground, raw","Kurczak, mięso mielone",oz crumbled,36533,uncja (28 gram)
05651,"Ostrich, oyster, raw",Ostryga,gram,36537,gram
05651,"Ostrich, oyster, raw",Ostryga,serving ( cooked from 4 oz raw),36538,porcja
05651,"Ostrich, oyster, raw",Ostryga,oz,36539,uncja (28 gram)
05662,"Ground turkey, fat free, raw","Indyk, mielony, bez tłuszczu",gram,36540,gram
05662,"Ground turkey, fat free, raw","Indyk, mielony, bez tłuszczu",patty (cooked from 4 oz raw),36541,paczka (115 gram)
05662,"Ground turkey, fat free, raw","Indyk, mielony, bez tłuszczu",oz,36542,uncja (28 gram)
05662,"Ground turkey, fat free, raw","Indyk, mielony, bez tłuszczu",lb,36543,funt (450 gram)
06076,"Soup, beef broth, cubed, dry","Kostka bulionowa, wieprzowa",gram,36544,gram
06076,"Soup, beef broth, cubed, dry","Kostka bulionowa, wieprzowa",cube,36545,kostka
06080,"Soup, chicken broth or bouillon, dry",Bulion,gram,36546,gram
06080,"Soup, chicken broth or bouillon, dry",Bulion,cube,36547,kostka
06080,"Soup, chicken broth or bouillon, dry",Bulion,teaspoon,36548,łyżeczka
06081,"Soup, chicken broth cubes, dry","Kostka bulionowa, drobiowa",gram,36549,gram
06081,"Soup, chicken broth cubes, dry","Kostka bulionowa, drobiowa",cube,36550,kostka
06112,"Sauce, teriyaki, ready-to-serve",Sos Teriyaki,gram,36551,gram
06112,"Sauce, teriyaki, ready-to-serve",Sos Teriyaki,tbsp,36552,łyżka
06112,"Sauce, teriyaki, ready-to-serve",Sos Teriyaki,fl oz,36553,uncja cieczy (60 ml)
06112,"Sauce, teriyaki, ready-to-serve",Sos Teriyaki,cup,36554,szklanka
06118,"Gravy, brown, dry",Sos brązowy (fix),gram,36555,gram
06118,"Gravy, brown, dry",Sos brązowy (fix),tbsp,36556,łyżka
06120,"Gravy, chicken, dry","Sos pieczeniowy, jasny (fix)",gram,36557,gram
06120,"Gravy, chicken, dry","Sos pieczeniowy, jasny (fix)",tbsp,36558,łyżka
06120,"Gravy, chicken, dry","Sos pieczeniowy, jasny (fix)",serving,36559,porcja
06122,"Gravy, mushroom, dry, powder",Sos grzybowy (fix),gram,36560,gram
06122,"Gravy, mushroom, dry, powder",Sos grzybowy (fix),cup (8 fl oz),36561,szklanka
06123,"Gravy, onion, dry, mix",Sos cebulowy (fix),gram,36562,gram
06123,"Gravy, onion, dry, mix",Sos cebulowy (fix),cup (8 fl oz),36563,szklanka
06124,"Gravy, pork, dry, powder","Sos pieczeniowy, ciemny (fix)",gram,36564,gram
06124,"Gravy, pork, dry, powder","Sos pieczeniowy, ciemny (fix)",serving,36565,porcja
06126,"Gravy, turkey, dry","Sos pieczeniowy, do indyka (fix)",gram,36566,gram
06126,"Gravy, turkey, dry","Sos pieczeniowy, do indyka (fix)",serving,36567,porcja
06150,"Sauce, barbecue",Sos BBQ,gram,36573,gram
06150,"Sauce, barbecue",Sos BBQ,tbsp,36574,łyżka
06150,"Sauce, barbecue",Sos BBQ,cup,36575,szklanka
06150,"Sauce, barbecue",Sos BBQ,cup,36576,szklanka
06152,"Sauce, pizza, canned, ready-to-serve",Sos do pizzy,gram,36577,gram
06152,"Sauce, pizza, canned, ready-to-serve",Sos do pizzy,cup,36578,szklanka
06159,"Soup, tomato, canned, condensed",Sos pomidorowy,gram,36579,gram
06159,"Soup, tomato, canned, condensed",Sos pomidorowy,cup,36580,szklanka
06159,"Soup, tomato, canned, condensed",Sos pomidorowy,can,36581,puszka
06164,"Sauce, salsa, ready-to-serve",Sos Salsa,gram,36582,gram
06164,"Sauce, salsa, ready-to-serve",Sos Salsa,tbsp,36583,łyżka
06164,"Sauce, salsa, ready-to-serve",Sos Salsa,cup,36584,szklanka
06164,"Sauce, salsa, ready-to-serve",Sos Salsa,cup,36585,szklanka
06167,"Sauce, homemade, white, thick",Sos jasny,gram,36586,gram
06167,"Sauce, homemade, white, thick",Sos jasny,cup,36587,szklanka
06167,"Sauce, homemade, white, thick",Sos jasny,cup,36588,szklanka
06169,"Sauce, ready-to-serve, pepper, TABASCO",Tabasco,gram,36589,gram
06169,"Sauce, ready-to-serve, pepper, TABASCO",Tabasco,tsp,36590,łyżeczka
06169,"Sauce, ready-to-serve, pepper, TABASCO",Tabasco,tsp,36591,łyżeczka
06963,Fish broth,Bulion rybny,gram,36592,gram
06963,Fish broth,Bulion rybny,cup,36593,szklanka
06963,Fish broth,Bulion rybny,fl oz,36594,uncja cieczy (60 ml)
07019,"Chorizo, pork and beef",Chorizo,gram,36595,gram
07019,"Chorizo, pork and beef",Chorizo,oz,36596,uncja (28 gram)
07019,"Chorizo, pork and beef",Chorizo,"link (4"" long)",36597,laska
07024,"Frankfurter, chicken","Frankfurterka, drobiowa",gram,36598,gram
07024,"Frankfurter, chicken","Frankfurterka, drobiowa",oz,36599,uncja (28 gram)
07024,"Frankfurter, chicken","Frankfurterka, drobiowa",link,36600,laska
07025,"Frankfurter, turkey","Frankfurterka, z indyka",gram,36601,gram
07025,"Frankfurter, turkey","Frankfurterka, z indyka",oz,36602,uncja (28 gram)
07025,"Frankfurter, turkey","Frankfurterka, z indyka",frankfurter,36603,sztuka
07027,"Ham, chopped, not canned","Szynka, siekana",gram,36604,gram
07027,"Ham, chopped, not canned","Szynka, siekana","slice (1 oz) (4"" x 4"" x 3/32"" thick)",36605,plaster (28 g)
07027,"Ham, chopped, not canned","Szynka, siekana","slice (4-1/4"" x 4-1/4"" x 1/16"")",36606,plaster
07029,"Ham, sliced, regular (approximately 11% fat)",Szynka,gram,36607,gram
07029,"Ham, sliced, regular (approximately 11% fat)",Szynka,grams 1 serving,36608,gram per porcja
07029,"Ham, sliced, regular (approximately 11% fat)",Szynka,slice,36609,plaster
07030,"Ham, minced","Szynka, mielona",gram,36610,gram
07030,"Ham, minced","Szynka, mielona",oz,36611,uncja (28 gram)
07030,"Ham, minced","Szynka, mielona","slice (4-1/4"" x 4-1/4"" x 1/16"")",36612,plaster
07036,"Sausage, Italian, pork, raw","Kiełbasa, włoska, wieprzowa",gram,36613,gram
07036,"Sausage, Italian, pork, raw","Kiełbasa, włoska, wieprzowa","link, 4/lb",36614,"laska, mała"
07036,"Sausage, Italian, pork, raw","Kiełbasa, włoska, wieprzowa","link, 5/lb",36615,"laska, duża"
07050,"Mortadella, beef, pork",Mortadela,gram,36616,gram
07050,"Mortadella, beef, pork",Mortadela,oz,36617,uncja (28 gram)
07050,"Mortadella, beef, pork",Mortadela,slice (15 per 8 oz package),36618,plaster
07057,"Pepperoni, beef and pork, sliced","Pepperoni, plastry",gram,36619,gram
07057,"Pepperoni, beef and pork, sliced","Pepperoni, plastry",oz,36620,uncja (28 gram)
07057,"Pepperoni, beef and pork, sliced","Pepperoni, plastry",piece,36621,kawałek
07057,"Pepperoni, beef and pork, sliced","Pepperoni, plastry",oz,36622,uncja (28 gram)
07059,"Polish sausage, pork","Kiełbasa, polska, wieprzowa",gram,36623,gram
07059,"Polish sausage, pork","Kiełbasa, polska, wieprzowa",oz,36624,uncja (28 gram)
07059,"Polish sausage, pork","Kiełbasa, polska, wieprzowa","sausage (10"" long x 1-1/4"" dia)",36625,laska
07074,"Smoked link sausage, pork","Kabanos, wieprzowy",gram,36626,gram
07074,"Smoked link sausage, pork","Kabanos, wieprzowy","link (4"" long x 1-1/8"" dia)",36627,laska
07074,"Smoked link sausage, pork","Kabanos, wieprzowy","link, little (2"" long x 3/4"" dia)",36628,"laska, mała"
07075,"Sausage, smoked link sausage, pork and beef","Kabanos, wieprzowo-drobiowy",gram,36629,gram
07075,"Sausage, smoked link sausage, pork and beef","Kabanos, wieprzowo-drobiowy",oz,36630,uncja (28 gram)
07081,"Turkey breast, sliced, prepackaged","Indyk, pierś, plastry",gram,36631,gram
07081,"Turkey breast, sliced, prepackaged","Indyk, pierś, plastry",slice,36632,plaster
07926,"Salami, Italian, pork",Salami,gram,36633,gram
07926,"Salami, Italian, pork",Salami,oz,36634,uncja (28 gram)
07939,"Frankfurter, pork","Frankfurterka, wieprzowa",gram,36635,gram
07939,"Frankfurter, pork","Frankfurterka, wieprzowa",link,36636,laska
07970,"Kielbasa, fully cooked, unheated",Kiełbasa,gram,36642,gram
07970,"Kielbasa, fully cooked, unheated",Kiełbasa,oz,36643,uncja (28 gram)
07970,"Kielbasa, fully cooked, unheated",Kiełbasa,link,36644,laska
07974,"Bacon, turkey, low sodium","Indyk, boczek",gram,36645,gram
07974,"Bacon, turkey, low sodium","Indyk, boczek",serving,36646,porcja
07977,"Ham, smoked, extra lean, low sodium","Szynka, wędzona",gram,36647,gram
07979,"Sausage, pork, turkey, and beef, reduced sodium","Kiełbasa, wieprzowa",gram,36648,gram
07979,"Sausage, pork, turkey, and beef, reduced sodium","Kiełbasa, wieprzowa",oz,36649,uncja (28 gram)
07979,"Sausage, pork, turkey, and beef, reduced sodium","Kiełbasa, wieprzowa",serving,36650,porcja
09002,"Acerola juice, raw",Sok z aceroli,gram,36651,gram
09002,"Acerola juice, raw",Sok z aceroli,cup,36652,szklanka
09002,"Acerola juice, raw",Sok z aceroli,fl oz,36653,uncja cieczy (60 ml)
09003,"Apples, raw, with skin",Jabłko,gram,36654,gram
09003,"Apples, raw, with skin",Jabłko,"cup, quartered or chopped",36655,"szklanka, posiekane"
09003,"Apples, raw, with skin",Jabłko,cup slices,36656,"szklanka, plastry"
09003,"Apples, raw, with skin",Jabłko,"large (3-1/4"" dia)",36657,duże
09003,"Apples, raw, with skin",Jabłko,"medium (3"" dia)",36658,średnie
09003,"Apples, raw, with skin",Jabłko,"small (2-3/4"" dia)",36659,małe
09003,"Apples, raw, with skin",Jabłko,"extra small (2-1/2"" dia)",36660,malutkie
09003,"Apples, raw, with skin",Jabłko,NLEA serving,36661,porcja
09021,"Apricots, raw",Morela,gram,36662,gram
09021,"Apricots, raw",Morela,"cup, halves",36663,"szklanka, połówki"
09021,"Apricots, raw",Morela,"cup, sliced",36664,"szklanka, pokrojony"
09021,"Apricots, raw",Morela,apricot,36665,sztuka
09037,"Avocados, raw, all commercial varieties",Awokado,gram,36666,gram
09037,"Avocados, raw, all commercial varieties",Awokado,"cup, cubes",36667,"szklanka, kostki"
09037,"Avocados, raw, all commercial varieties",Awokado,"cup, pureed",36668,"szklanka, rozgniecione"
09037,"Avocados, raw, all commercial varieties",Awokado,"cup, sliced",36669,"szklanka, krojony"
09037,"Avocados, raw, all commercial varieties",Awokado,"avocado, NS as to Florida or California",36670,sztuka
09038,"Avocados, raw, California",Awokado Kalifornijskie,gram,36671,gram
09038,"Avocados, raw, California",Awokado Kalifornijskie,"cup, pureed",36672,"szklanka, rozgniecione"
09038,"Avocados, raw, California",Awokado Kalifornijskie,"fruit, without skin and seed",36673,bez skóry i nasion
09038,"Avocados, raw, California",Awokado Kalifornijskie,NLEA serving,36674,porcja
09039,"Avocados, raw, Florida",Awokado Florydzkie,gram,36675,gram
09039,"Avocados, raw, Florida",Awokado Florydzkie,"cup, pureed",36676,"szklanka, rozgniecione"
09039,"Avocados, raw, Florida",Awokado Florydzkie,fruit without skin and seeds,36677,bez skóry i nasion
09040,"Bananas, raw",Banan,gram,36678,gram
09040,"Bananas, raw",Banan,"cup, mashed",36679,"szklanka, rozgniecione"
09040,"Bananas, raw",Banan,"cup, sliced",36680,"szklanka, krojony"
09040,"Bananas, raw",Banan,"extra small (less than 6"" long)",36681,malutki
09040,"Bananas, raw",Banan,"small (6"" to 6-7/8"" long)",36682,mały
09040,"Bananas, raw",Banan,"medium (7"" to 7-7/8"" long)",36683,średni
09040,"Bananas, raw",Banan,"large (8"" to 8-7/8"" long)",36684,duży
09040,"Bananas, raw",Banan,"extra large (9"" or longer)",36685,wielki
09040,"Bananas, raw",Banan,NLEA serving,36686,porcja
09042,"Blackberries, raw",Jeżyny,gram,36687,gram
09042,"Blackberries, raw",Jeżyny,cup,36688,szklanka
09050,"Blueberries, raw",Jagody,gram,36689,gram
09050,"Blueberries, raw",Jagody,cup,36690,szklanka
09050,"Blueberries, raw",Jagody,berries,36691,sztuka
09060,"Carambola, (starfruit), raw",Karambola,gram,36692,gram
09060,"Carambola, (starfruit), raw",Karambola,"cup, cubes",36693,"szklanka, kostki"
09060,"Carambola, (starfruit), raw",Karambola,"cup, sliced",36694,"szklanka, plastry"
09060,"Carambola, (starfruit), raw",Karambola,"large (4-1/2"" long)",36695,duża
09060,"Carambola, (starfruit), raw",Karambola,"medium (3-5/8"" long)",36696,średnia
09060,"Carambola, (starfruit), raw",Karambola,"small (3-1/8"" long)",36697,mała
09063,"Cherries, sour, red, raw","Wiśnie, kwaśne",gram,36698,gram
09063,"Cherries, sour, red, raw","Wiśnie, kwaśne","cup, without pits",36699,"szklanka, bez pestek"
09063,"Cherries, sour, red, raw","Wiśnie, kwaśne","cup, with pits, yields",36700,"szklanka, z pestkami"
09070,"Cherries, sweet, raw","Wiśnie, słodkie",gram,36701,gram
09070,"Cherries, sweet, raw","Wiśnie, słodkie","cup, with pits, yields",36702,"szklanka, z pestkami"
09070,"Cherries, sweet, raw","Wiśnie, słodkie","cup, without pits",36703,"szklanka, bez pestek"
09070,"Cherries, sweet, raw","Wiśnie, słodkie",cherry,36704,sztuka
09070,"Cherries, sweet, raw","Wiśnie, słodkie",NLEA serving,36705,porcja
09078,"Cranberries, raw",Żurawina,gram,36706,gram
09078,"Cranberries, raw",Żurawina,"cup, chopped",36707,"szklanka, posiekana"
09078,"Cranberries, raw",Żurawina,"cup, whole",36708,szklanka
09079,"Cranberries, dried, sweetened","Żurawina słodka, suszona",gram,36709,gram
09079,"Cranberries, dried, sweetened","Żurawina słodka, suszona",cup,36710,szklanka
09083,"Currants, european black, raw","Porzeczka, europejska",gram,36711,gram
09083,"Currants, european black, raw","Porzeczka, europejska",cup,36712,szklanka
09084,"Currants, red and white, raw","Porzeczka, czerwona i biała",gram,36713,gram
09084,"Currants, red and white, raw","Porzeczka, czerwona i biała",cup,36714,szklanka
09088,"Elderberries, raw",Dziki bez,gram,36715,gram
09088,"Elderberries, raw",Dziki bez,cup,36716,szklanka
09089,"Figs, raw",Figi,gram,36717,gram
09089,"Figs, raw",Figi,"large (2-1/2"" dia)",36718,duże
09089,"Figs, raw",Figi,"medium (2-1/4"" dia)",36719,średnie
09089,"Figs, raw",Figi,"small (1-1/2"" dia)",36720,małe
09107,"Gooseberries, raw",Agrest,gram,36721,gram
09107,"Gooseberries, raw",Agrest,cup,36722,szklanka
09110,"Goji berries, dried",Jagody Goji,gram,36723,gram
09110,"Goji berries, dried",Jagody Goji,tbsp,36724,łyżka
09111,"Grapefruit, raw, pink and red and white, all areas",Grejpfrut,gram,36725,gram
09111,"Grapefruit, raw, pink and red and white, all areas",Grejpfrut,"cup sections, with juice",36726,szklanka
09111,"Grapefruit, raw, pink and red and white, all areas",Grejpfrut,"large (approx 4-1/2"" dia)",36727,duży
09111,"Grapefruit, raw, pink and red and white, all areas",Grejpfrut,"medium (approx 4"" dia)",36728,średni
09111,"Grapefruit, raw, pink and red and white, all areas",Grejpfrut,"small (approx 3-1/2"" dia)",36729,mały
09112,"Grapefruit, raw, pink and red, all areas","Grejpfrut, różowy/czerwony",gram,36730,gram
09112,"Grapefruit, raw, pink and red, all areas","Grejpfrut, różowy/czerwony","cup sections, with juice",36731,szklanka
09112,"Grapefruit, raw, pink and red, all areas","Grejpfrut, różowy/czerwony","fruit (3-3/4"" dia)",36732,sztuka
09112,"Grapefruit, raw, pink and red, all areas","Grejpfrut, różowy/czerwony",NLEA serving,36733,porcja
09113,"Grapefruit, raw, pink and red, California and Arizona","Grejpfrut, różowy/czerwony, Kalifornijski",gram,36734,gram
09113,"Grapefruit, raw, pink and red, California and Arizona","Grejpfrut, różowy/czerwony, Kalifornijski","cup sections, with juice",36735,szklanka
09113,"Grapefruit, raw, pink and red, California and Arizona","Grejpfrut, różowy/czerwony, Kalifornijski","fruit (3-3/4"" dia)",36736,sztuka
09114,"Grapefruit, raw, pink and red, Florida","Grejpfrut, różowy/czerwony, Florydzki",gram,36737,gram
09114,"Grapefruit, raw, pink and red, Florida","Grejpfrut, różowy/czerwony, Florydzki","cup sections, with juice",36738,szklanka
09114,"Grapefruit, raw, pink and red, Florida","Grejpfrut, różowy/czerwony, Florydzki","fruit (3-3/4"" dia)",36739,sztuka
09116,"Grapefruit, raw, white, all areas","Grejpfrut, biały",gram,36740,gram
09116,"Grapefruit, raw, white, all areas","Grejpfrut, biały","cup sections, with juice",36741,szklanka
09116,"Grapefruit, raw, white, all areas","Grejpfrut, biały","fruit (3-3/4"" dia)",36742,sztuka
09117,"Grapefruit, raw, white, California","Grejpfrut, biały, Kalifornijski",gram,36743,gram
09117,"Grapefruit, raw, white, California","Grejpfrut, biały, Kalifornijski","cup sections, with juice",36744,szklanka
09117,"Grapefruit, raw, white, California","Grejpfrut, biały, Kalifornijski","fruit (3-3/4"" dia)",36745,sztuka
09118,"Grapefruit, raw, white, Florida","Grejpfrut, biały, Florydzki",gram,36746,gram
09118,"Grapefruit, raw, white, Florida","Grejpfrut, biały, Florydzki","cup sections, with juice",36747,szklanka
09118,"Grapefruit, raw, white, Florida","Grejpfrut, biały, Florydzki","fruit (3-3/4"" dia)",36748,sztuka
09128,"Grapefruit juice, white, raw",Sok z grejpfruta białego,gram,36749,gram
09128,"Grapefruit juice, white, raw",Sok z grejpfruta białego,cup,36750,szklanka
09128,"Grapefruit juice, white, raw",Sok z grejpfruta białego,fl oz,36751,uncja cieczy (60 ml)
09128,"Grapefruit juice, white, raw",Sok z grejpfruta białego,fruit yields,36752,sok z całego grejpfruta
09129,"Grapes, muscadine, raw","Winogrona, muscadine",gram,36753,gram
09129,"Grapes, muscadine, raw","Winogrona, muscadine",grape,36754,sztuka
09139,"Guavas, common, raw",Gujawa,gram,36755,gram
09139,"Guavas, common, raw",Gujawa,cup,36756,szklanka
09139,"Guavas, common, raw",Gujawa,"fruit, without refuse",36757,sztuka
09140,"Guavas, strawberry, raw",Gujawa truskawkowa,gram,36758,gram
09140,"Guavas, strawberry, raw",Gujawa truskawkowa,cup,36759,szklanka
